ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2015,50.2,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2015,21.05,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2015,62.48,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2016,45.13,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2016,46.66,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2016,49.04,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2016,19.06,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2016,69.27,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,45.36,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,48.05,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,49.26,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,18.32,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,66.52,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,45.19,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,49.22,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,48.29,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,18,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2018,67.43,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2019,45.94,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2019,48.61,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2019,49.54,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2019,19.07,,,,R1:3513_T2:85
MUS,EAP_DWAP_SEX_AGE_MTS_RT,BA:82,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2019,68.5,,,,R1:3513_T2:85
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2005,78.08,B,,I11:264,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2005,59.75,B,,I11:264,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2005,82.79,B,,I11:264,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2005,83.77,B,,I11:264,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2005,91,B,,I11:264,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2005,4.1,B,,I11:264,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,68.73,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,48.28,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,73.09,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,69.83,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,80.87,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2011,90.77,U,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,34.49,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,22.81,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,36.14,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,32.11,,,,R1:3513_S3:26
MWI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7392,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,50.96,,,,R1:3513_S3:26
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2012,53.15,B,,I11:264,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2012,46.14,B,,I11:264,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2012,64.81,B,,I11:264,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2012,67.7,B,,I11:264,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2012,48.36,B,,I11:264,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2012,62.83,B,,I11:264,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2012,41.69,B,,I11:264,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2013,58.65,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2013,52.57,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2013,69.43,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2013,67.2,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2013,52.85,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2013,65.78,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2013,53.2,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,57.21,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,50.73,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,69.89,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2014,70.92,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,50.09,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,64.53,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2014,43.54,U,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2016,55.62,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2016,53.29,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2016,62.08,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2016,65.95,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2016,38.07,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2016,59.88,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2016,39.71,U,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,55.42,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,49.33,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,68.55,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2018,66.28,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,51.7,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2018,62.75,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BA:1468,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2018,73.07,U,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BB:7017,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2010,55.1,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BB:7017,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2010,50.98,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BB:7017,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2010,66.77,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BB:7017,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2010,70.36,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BB:7017,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2010,30.74,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BB:7017,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2010,62.38,,,,R1:3513
NAM,EAP_DWAP_SEX_AGE_MTS_RT,BB:7017,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2010,,U,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BA:14071,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,15.06,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BA:14071,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,10.07,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BA:14071,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,14.7,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BA:14071,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,20.34,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BA:14071,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,31.6,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BA:14071,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2017,,U,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,69.19,B,,I11:264,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,49.31,B,,I11:264,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,73.4,B,,I11:264,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,57.57,B,,I11:264,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,71.72,B,,I11:264,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2011,100,B,,I11:264,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,62.97,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,48.49,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,67.29,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,55.09,,,,R1:3513
NER,EAP_DWAP_SEX_AGE_MTS_RT,BB:13367,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,63.88,,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,56.9,B,,I11:264,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,30.12,B,,I11:264,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,66.49,B,,I11:264,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2011,50.28,B,,I11:264,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,67.02,B,,I11:264,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,70.5,B,,I11:264,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2013,51.78,,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2013,23.11,,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2013,65.32,,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2013,,U,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2013,62.83,,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2013,60.72,,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2013,,U,,,R1:3513
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2016,48.58,,,,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2016,42.53,,,,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2016,69.89,,,,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2016,,U,,,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2016,68.18,,,,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2016,82.66,,,,R1:3513_T2:79
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2019,49.28,B,,I11:264,R1:3513_S14:4077
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2019,30.42,B,,I11:264,R1:3513_S14:4077
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2019,55.82,B,,I11:264,R1:3513_S14:4077
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2019,66.68,B,,I11:264,R1:3513_S14:4077
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2019,49.52,B,,I11:264,R1:3513_S14:4077
NGA,EAP_DWAP_SEX_AGE_MTS_RT,BX:7338,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2019,71.35,B,,I11:264,R1:3513_S14:4077
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BA:692,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2012,66.68,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BA:692,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2012,59.48,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BA:692,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2012,66.87,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BA:692,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2012,67.16,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BA:692,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2012,50.74,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BA:692,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2012,78.12,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BA:692,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2012,51.11,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2001,42.04,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2001,33.21,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2001,42.71,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2001,38.33,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2001,35.09,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2001,61.09,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2005,42.09,,,,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2005,33.26,,,,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2005,43.15,,,,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2005,39.01,,,,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2005,32.02,,,,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2005,60.35,,,,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,48.05,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,38.5,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,46.47,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2014,45.34,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,32.55,B,,I11:264,R1:3513
NIC,EAP_DWAP_SEX_AGE_MTS_RT,BB:5868,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,65.85,B,,I11:264,R1:3513
NPL,EAP_DWAP_SEX_AGE_MTS_RT,BA:1510,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2008,79.6,B,,I11:264,R1:3513
NPL,EAP_DWAP_SEX_AGE_MTS_RT,BA:1510,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2008,73.11,B,,I11:264,R1:3513
NPL,EAP_DWAP_SEX_AGE_MTS_RT,BA:1510,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2008,83.97,B,,I11:264,R1:3513
